year,article_id,figure_name,figure_caption,figure_img
2014,6682887,Fig. 2.,"Active learning versus classifier testing. The methods differ in 1) whether the classifier or the user drives interaction, 2) the aim of instance selection (maximize learning or maximize bug-detection) and 3) the outcome of the process (a better classifier, or user knowledge of classifier quality).",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/32/6780997/6682887/6682887-fig-2-source-large.gif
2014,6682887,Fig. 3.,"Failure detection effectiveness in different classifiers: All three methods outperformed RANDOM, with CONFIDENCE usually in the lead except for (f). (a-b): 20 Newsgroups by SVM (a) and Naive Bayes (b). (c), (d): Reuters by SVM and Naive Bayes. (e), (f): Enron by SVM and Naive Bayes. (g): SVM-20NG's confidence intervals at three training set sizes (200, 1,000, and 2,000).",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/32/6780997/6682887/6682887-fig-3-source-large.gif
2014,6682887,Fig. 4.,"Failure detection effectiveness of the baseline techniques. Both “intuitive” baseline methods performed worse than RANDOM. The classifiers shown are (a), (b): 20 Newsgroups by SVM (a) and Naive Bayes (b). (c), (d): Reuters by SVM and Naive Bayes. (e-f): Enron by SVM and Naive Bayes.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/32/6780997/6682887/6682887-fig-4-source-large.gif
2014,6682887,Fig. 5.,"Failure detection with confidence thresholds, at training set size 2,000 (the x-axis is the confidence level of the classifier). CONFIDENCE performed poorly as the confidence threshold increased, but COS-DIST and LEAST-RELEVANT outperformed RANDOM. (a-b): 20 Newsgroups by SVM (a) and Naive Bayes (b). (c), (d): Reuters by SVM and Naive Bayes. (e), (f): Enron by SVM and Naive Bayes. (Legend is same as Fig. 3.).",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/32/6780997/6682887/6682887-fig-5-source-large.gif
2014,6682887,Fig. 6.,"After removing items that might expose “the same fault” (by distance), CONFIDENCE and COS-DIST approaches still performed very well.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/32/6780997/6682887/6682887-fig-6-source-large.gif
2014,6682887,Fig. 7.,"The CONFIDENCE (left), COS-DIST (middle), and LEAST-RELEVANT (right) visualizations.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/32/6780997/6682887/6682887-fig-7-source-large.gif
2014,6682887,Fig. 8.,"A user can mark a predicted topic wrong, maybe wrong, maybe right, or right (or “?” to revert to untested). Prior research found these four choices to be useful in spreadsheet testing [21].",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/32/6780997/6682887/6682887-fig-8-source-large.gif
2014,6682887,Fig. 9.,"(Top): The user tested three of the messages (the dark
✓
and × marks), so they no longer show a priority. Then the computer inferred the third message to be correct (light gray
✓
). Because the user's last test caused the computer to infer new information, the History column shows the prior values of what changed. (These values move right with each new change, until they are pushed off the screen.) (Bottom): A test coverage bar informs users how many topic predictions have been judged (by the user or the computer) to be correct (
✓
) or incorrect (×).",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/32/6780997/6682887/6682887-fig-9-source-large.gif
2014,6705657,Fig. 1.,"The framework of online multi-target tracking using offline learned weights or online learned weights for association between detections and ongoing trajectories. (a), (c). The candidate associations between detection responses
o
1
,
o
2
and trajectories
r
1
,
r
2
,
r
3
,
r
4
at frame
t
. (b). According to the offline learned constant weights, as shown by same size dashed ellipses, the erroneous association
(
r
1
,
o
1
)
may be obtained. (d). The linking errors can be reduced using online learned weights, which are overall weights
w
t
or trajectory-specific weights
{
w
t
k
}
m
k=1
, and updated using online SOSVM learning or online discriminative learning respectively.
y
t
is the association result at frame
t
.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/97/6687259/6705657/6705657-fig-1-source-large.gif
2014,6705657,Fig. 2.,"Illustration of the weights online learned during multi-target tracking. (a) The current tracking scenario in frame 325 of ETHMS bahnnof sequence. (b) The weights learned with online learning method in subsection II-A. (c), (d) The weights of trajectories 77 and 71 learned with discrimination-regularized online method in Section II-B. The weights of trajectory 77 are larger in LBP parts than trajectory 71, which coincides with its distinctive textural features. Whereas the weights in (b) reflect that RGB features are more important than LBP features on the whole.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/97/6687259/6705657/6705657-fig-2-source-large.gif
2014,6705657,Fig. 3.,The cumulative augmented structure loss of association results using online method PAMTT in Section II-A and offline SOSVM method [12].,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/97/6687259/6705657/6705657-fig-3-source-large.gif
2014,6705657,Fig. 4.,"Tracking examples for (a) PETS09, (b) ETHZ bahnnof and (c) TUD.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/97/6687259/6705657/6705657-fig-4-source-large.gif
2014,6589012,Fig. 1.,"Proposed combination of unsupervised and supervised learning for function approximation. Left: the segmented line boxes show the original learning task, the key assumption, and the transformed learning task. Right: the solid thick line boxes show the proposed actual learning tasks.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/6740874/6589012/6589012-fig-1-source-large.gif
2014,6632881,Fig. 1.,"Watson's massively parallel evidence-based architecture [9], [10].",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4804728/6766678/6632881/6632881-fig-1-source-large.gif
2014,6632881,Fig. 2.,Original Watson Jeopardy! machine-learning phases [13].,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4804728/6766678/6632881/6632881-fig-2-source-large.gif
2014,6632881,Fig. 3.,Domain adaptation process.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4804728/6766678/6632881/6632881-fig-3-source-large.gif
2014,6632881,Fig. 4.,Accuracy versus percentage of questions answered with lambda 0.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4804728/6766678/6632881/6632881-fig-4-source-large.gif
2014,6632881,Fig. 5.,Rank histogram for lambda 0.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4804728/6766678/6632881/6632881-fig-5-source-large.gif
2014,6632881,Fig. 6.,Accuracy versus percentage of questions answered with lambda 1.0E-10.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4804728/6766678/6632881/6632881-fig-6-source-large.gif
2014,6632881,Fig. 7.,Rank histogram for lambda 1.0E-10.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4804728/6766678/6632881/6632881-fig-7-source-large.gif
2014,6632881,Fig. 8.,Accuracy versus percentage of questions answered with lambda 10.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4804728/6766678/6632881/6632881-fig-8-source-large.gif
2014,6632881,Fig. 9.,Rank histogram for lambda 10.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4804728/6766678/6632881/6632881-fig-9-source-large.gif
2014,6663672,TABLE I,"Classification of Feature Selection Algorithms for Learning to Rank Into Filter, Wrapper, and Embedded Categories",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/6815990/6663672/lapor.t1-2286696-large.gif
2014,6663672,Fig. 1.,"Comparison of several nonconvex regularization terms.
ϵ=1
and
γ=1
are the parameters, respectively, for the log and MCP regularizations.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/6815990/6663672/lapor1-2286696-large.gif
2014,6663672,TABLE II,Derivatives of the Nonconvex Regularization Terms,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/6815990/6663672/lapor.t2-2286696-large.gif
2014,6663672,TABLE III,Characteristics of Letor 3.0 and Letor 4.0 Distributions,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/6815990/6663672/lapor.t3-2286696-large.gif
2014,6663672,Fig. 2.,Ratio of removed features for each algorithm and regularization on Letor 3.0 and 4.0 corpora.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/6815990/6663672/lapor2-2286696-large.gif
2014,6663672,TABLE IV,Comparison of Sparsity Ratio Between Convex and Nonconvex Regularizations and State-of-the-Art Algorithms,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/6815990/6663672/lapor.t4-2286696-large.gif
2014,6663672,TABLE V,"Comparison of MAP Between the Best Method on Each Dataset and Other Algorithms. Best MAP Is in Bold. the
∼
Symbol Indicates Equivalence Between Two Methods. Percentage of Decrease Is Presented When Statistically Significant Under the 5% Threshold (
p
-Values in Italics)",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/6815990/6663672/lapor.t5-2286696-large.gif
2014,6663672,TABLE VI,"Comparison of NDCG@10 Between the Best Method on Each Dataset and Other Algorithms. Best MAP Is in Bold. the
∼
Symbol Indicates Equivalence Between Two Methods. Percentage of Decrease Is Presented When Statistically Significant Under the 5% Threshold (
p
-Values in Italics)",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/6815990/6663672/lapor.t6-2286696-large.gif
2014,6663672,Fig. 3.,MAP versus sparsity ratio for three representative datasets. Dotted lines represented average MAP obtained with the different algorithms.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/6815990/6663672/lapor3-2286696-large.gif
2014,6871342,Fig. 1.,(a) Schematic diagram: OSA: optical spectrum analyzer; FBG: fiber Bragg grating; PC: personal computer. (b) Spectra of the two-FBG sensor array measured from OSA.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/68/6898892/6871342/jiang1ab-2345062-large.gif
2014,6871342,Fig. 2.,Flow chart of the ELM-based approach.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/68/6898892/6871342/jiang2-2345062-large.gif
2014,6871342,Fig. 3.,The performance of ELM on a wide range of number of hidden neurons.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/68/6898892/6871342/jiang3-2345062-large.gif
2014,6871342,Fig. 4.,The training time and testing time of ELM on a wide range of number of hidden neurons.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/68/6898892/6871342/jiang4-2345062-large.gif
2014,6871342,Fig. 5.,"(a) Measured Bragg wavelengths of the two FBGs, when different strain was applied to FBG2. (b) Input and output of the ELM model when step
=8
.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/68/6898892/6871342/jiang5ab-2345062-large.gif
